Query	Match	Name	Organism
group_1381	WP_004684536	MULTISPECIES: dephospho-CoA kinase [Brucella]	Brucella
group_1382	WP_004685278	Maf-like protein [Brucella melitensis]	Brucella melitensis
group_1383	WP_075678922	thioredoxin domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_1383	WP_002965127	MULTISPECIES: thioredoxin domain-containing protein [Brucella]	Brucella
group_1383	WP_032449542	thioredoxin domain-containing protein [Brucella abortus]	Brucella abortus
group_1385	WP_004691132	MULTISPECIES: HlyC/CorC family transporter [Brucella]	Brucella
group_1386	WP_002968005	MULTISPECIES: BolA family transcriptional regulator [Brucella]	Brucella
group_1387	WP_004685249	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_1388	WP_002965066	MULTISPECIES: exodeoxyribonuclease III [Brucella]	Brucella
group_1390	WP_002965059	MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase [Brucella]	Brucella
group_1391	WP_006169925	MULTISPECIES: gamma-glutamylcyclotransferase [Brucella]	Brucella
group_1392	WP_004684484	MULTISPECIES: SDR family oxidoreductase [Brucella]	Brucella
group_1393	WP_002967989	MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase [Brucella]	Brucella
group_1394	WP_004684482	MULTISPECIES: electron transfer flavoprotein subunit beta/FixA family protein [Brucella]	Brucella
group_1396	WP_002965029	MULTISPECIES: MFS transporter [Brucella]	Brucella
group_1397	WP_004685233	aspartate ammonia-lyase [Brucella melitensis]	Brucella melitensis
group_1398	WP_004685232	agmatinase [Brucella melitensis]	Brucella melitensis
group_1399	WP_006090223	transporter substrate-binding domain-containing protein [Brucella abortus]	Brucella abortus
group_140	WP_004685898	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_1400	WP_004684471	MULTISPECIES: phosphoethanolamine transferase [Brucella]	Brucella
group_1404	WP_002964985	MULTISPECIES: TraB/GumN family protein [Brucella]	Brucella
group_1405	WP_002964984	MULTISPECIES: tyrosine recombinase XerC [Brucella]	Brucella
group_141	WP_004685164	MULTISPECIES: sulfatase [Brucella]	Brucella
group_1411	WP_006119204	MFS transporter [Brucella abortus]	Brucella abortus
group_1412	WP_004684408	MULTISPECIES: DUF1178 family protein [Brucella]	Brucella
group_1413	WP_002966723	HK97 family phage prohead protease [Brucella abortus]	Brucella abortus
group_1414	WP_002963740	MULTISPECIES: phage head-tail connector protein [Brucella]	Brucella
group_1415	WP_118890800	phage major tail protein, TP901-1 family [Brucella melitensis]	Brucella melitensis
group_1416	WP_206457705	phage tail tape measure protein [Brucella melitensis]	Brucella melitensis
group_1417	WP_014489377	response regulator transcription factor [Brucella melitensis]	Brucella melitensis
group_1418	WP_006189988	MULTISPECIES: cytochrome c-type biogenesis protein CcmH [Brucella]	Brucella
group_1419	WP_004683323	MULTISPECIES: response regulator transcription factor [Brucella]	Brucella
group_1420	WP_004685518	uracil-DNA glycosylase [Brucella melitensis]	Brucella melitensis
group_1421	WP_004685519	electron transfer flavoprotein-ubiquinone oxidoreductase [Brucella melitensis]	Brucella melitensis
group_1423	WP_002963792	MULTISPECIES: uracil-DNA glycosylase [Brucella]	Brucella
group_1424	WP_004683386	MULTISPECIES: NYN domain-containing protein [Brucella]	Brucella
group_1425	WP_002963808	MULTISPECIES: tyrosine phosphatase family protein [Brucella]	Brucella
group_1426	WP_002963812	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1427	WP_225868622	TIGR02301 family protein [Brucella melitensis]	Brucella melitensis
group_1428	WP_002963818	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1429	WP_004686510	MULTISPECIES: SDR family oxidoreductase [Brucella]	Brucella
group_143	WP_005974922	DUF4105 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_1430	WP_004685538	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ [Brucella melitensis]	Brucella melitensis
group_1432	WP_002963862	MULTISPECIES: ETC complex I subunit [Brucella]	Brucella
group_1433	WP_004685548	GNAT family N-acetyltransferase [Brucella melitensis]	Brucella melitensis
group_1436	WP_006167407	MULTISPECIES: DUF6163 family protein [Brucella]	Brucella
group_1437	WP_008935633	MULTISPECIES: hypothetical protein [unclassified Brucella]	unclassified Brucella
group_144	WP_002963705	MULTISPECIES: asparaginase [Brucella]	Brucella
group_1440	WP_002964060	MULTISPECIES: glycosyltransferase [Brucella]	Brucella
group_1441	WP_002964061	MULTISPECIES: NAD kinase [Brucella]	Brucella
group_1442	WP_002964062	MULTISPECIES: DEAD/DEAH box helicase [Brucella]	Brucella
group_1443	WP_008536920	MULTISPECIES: valine--tRNA ligase [Brucella]	Brucella
group_1446	WP_004688319	MULTISPECIES: murein L,D-transpeptidase [Brucella]	Brucella
group_1447	WP_046722158	porin family protein [Brucella melitensis]	Brucella melitensis
group_1448	WP_127840853	BrnT family toxin [Brucella melitensis]	Brucella melitensis
group_1449	WP_004682112	MULTISPECIES: pyrroline-5-carboxylate reductase [Brucella]	Brucella
group_1450	WP_032450217	exodeoxyribonuclease VII large subunit [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_1451	WP_004682063	MULTISPECIES: MurR/RpiR family transcriptional regulator [Brucella]	Brucella
group_1452	WP_004682054	MULTISPECIES: proline/glycine betaine ABC transporter permease [Brucella]	Brucella
group_1453	WP_002968494	MULTISPECIES: DMT family transporter [Brucella]	Brucella
group_1454	WP_004684901	BA14K family protein [Brucella melitensis]	Brucella melitensis
group_1455	WP_002965912	MULTISPECIES: MurR/RpiR family transcriptional regulator [Brucella]	Brucella
group_1457	WP_004684912	hydrogen peroxide-inducible genes activator [Brucella melitensis]	Brucella melitensis
group_1458	WP_004682000	MULTISPECIES: carboxymuconolactone decarboxylase family protein [Brucella]	Brucella
group_1459	WP_002965935	MULTISPECIES: MFS transporter [Brucella]	Brucella
group_146	WP_005974650	MULTISPECIES: pitrilysin family protein [Brucella]	Brucella
group_1461	WP_002968475	MULTISPECIES: Fe(3+) ABC transporter substrate-binding protein [Brucella]	Brucella
group_1462	WP_002970629	MULTISPECIES: iron ABC transporter permease [Brucella]	Brucella
group_1463	WP_002967274	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_1463	WP_004681977	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_1465	WP_154144841	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_1466	WP_002965969	MULTISPECIES: sulfite exporter TauE/SafE family protein [Brucella]	Brucella
group_1467	WP_017403666	MULTISPECIES: sn-glycerol-3-phosphate ABC transporter permease UgpA [Brucella]	Brucella
group_1468	WP_004684935	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_147	WP_004685120	DHA2 family efflux MFS transporter permease subunit [Brucella melitensis]	Brucella melitensis
group_1470	WP_004684947	GGDEF domain-containing protein [Brucella melitensis]	Brucella melitensis
group_1472	WP_004684949	MFS transporter [Brucella melitensis]	Brucella melitensis
group_1473	WP_025198054	NUDIX hydrolase [Brucella suis]	Brucella suis
group_1475	WP_006263506	aspartate carbamoyltransferase catalytic subunit [Brucella melitensis]	Brucella melitensis
group_1476	WP_005975422	metal-dependent hydrolase [Brucella melitensis]	Brucella melitensis
group_1478	WP_004684969	antibiotic biosynthesis monooxygenase [Brucella melitensis]	Brucella melitensis
group_1479	WP_004682792	MULTISPECIES: urease accessory protein UreD [Brucella]	Brucella
group_1482	WP_004682819	MULTISPECIES: HAMP domain-containing sensor histidine kinase [Brucella]	Brucella
group_1484	WP_004685420	MULTISPECIES: HAD family hydrolase [Brucella]	Brucella
group_1485	WP_004682849	MULTISPECIES: TetR family transcriptional regulator [Brucella]	Brucella
group_1486	WP_004682863	MULTISPECIES: transporter substrate-binding domain-containing protein [Brucella]	Brucella
group_149	WP_004685359	transglycosylase domain-containing protein [Brucella melitensis]	Brucella melitensis
group_1491	WP_004686612	MULTISPECIES: GlxA family transcriptional regulator [Brucella]	Brucella
group_1492	WP_059242877	MULTISPECIES: CAP domain-containing protein [unclassified Brucella]	unclassified Brucella
group_1493	WP_002970959	MULTISPECIES: polysaccharide deacetylase family protein [Brucella]	Brucella
group_1494	WP_004682901	MULTISPECIES: LrgB family protein [Brucella]	Brucella
group_1495	WP_004682909	MULTISPECIES: pantoate--beta-alanine ligase [Brucella]	Brucella
group_1496	WP_008935332	MULTISPECIES: Fe-Mn family superoxide dismutase [unclassified Brucella]	unclassified Brucella
group_1497	WP_004682933	MULTISPECIES: cache domain-containing protein [Brucella]	Brucella
group_1498	WP_004685438	bifunctional allantoicase/(S)-ureidoglycine aminohydrolase [Brucella melitensis]	Brucella melitensis
group_150	WP_002970364	MULTISPECIES: LysR family transcriptional regulator [Brucella]	Brucella
group_150	WP_002965017	MULTISPECIES: LysR family transcriptional regulator [Brucella]	Brucella
group_1501	WP_046722152	FixH family protein [Brucella melitensis]	Brucella melitensis
group_1505	WP_002969473	MULTISPECIES: cell wall hydrolase [Brucella]	Brucella
group_1506	WP_004683012	MULTISPECIES: F0F1 ATP synthase subunit B [Brucella]	Brucella
group_1507	WP_004685448	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1508	WP_002963567	MULTISPECIES: DUF6101 family protein [Brucella]	Brucella
group_151	WP_004685515	O-antigen ligase family protein [Brucella melitensis]	Brucella melitensis
group_1510	WP_187959818	4-hydroxybenzoate octaprenyltransferase [Brucella sp. 6810]	Brucella sp. 6810
group_1514	WP_002969808	SDR family NAD(P)-dependent oxidoreductase [Brucella pinnipedialis]	Brucella pinnipedialis
group_1515	WP_002963604	MULTISPECIES: CvpA family protein [Brucella]	Brucella
group_1516	WP_002963606	MULTISPECIES: replicative DNA helicase [Brucella]	Brucella
group_152	WP_023080495	MFS transporter [Brucella abortus]	Brucella abortus
group_1522	WP_004683163	MULTISPECIES: site-specific DNA-methyltransferase [Brucella]	Brucella
group_1524	WP_002971551	MULTISPECIES: DsbA family protein [Brucella]	Brucella
group_1525	WP_004683184	MULTISPECIES: DUF1499 domain-containing protein [Brucella]	Brucella
group_1526	WP_005969743	MULTISPECIES: MBL fold metallo-hydrolase [Brucella]	Brucella
group_1527	WP_202087998	MULTISPECIES: ureidoglycolate lyase [Brucella]	Brucella
group_1529	WP_002969053	IS5 family transposase [Brucella abortus]	Brucella abortus
group_1530	WP_004685488	DegT/DnrJ/EryC1/StrS aminotransferase family protein [Brucella melitensis]	Brucella melitensis
group_1531	WP_032450966	IS481 family transposase [Brucella sp. 63/311]	Brucella sp. 63/311
group_1532	WP_004683605	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1533	WP_004685566	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_1535	WP_004685570	NADH-quinone oxidoreductase subunit NuoG [Brucella melitensis]	Brucella melitensis
group_1538	WP_004685573	MULTISPECIES: lipoprotein-releasing ABC transporter permease subunit [Brucella]	Brucella
group_1539	WP_002963957	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_154	WP_004685539	molybdopterin oxidoreductase family protein [Brucella melitensis]	Brucella melitensis
group_1542	WP_046722139	inositol monophosphatase family protein [Brucella melitensis]	Brucella melitensis
group_1543	WP_157789946	hypothetical protein, partial [Brucella canis]	Brucella canis
group_1544	WP_004685579	MULTISPECIES: adenylosuccinate lyase [Brucella]	Brucella
group_1545	WP_004683678	MULTISPECIES: DUF1045 domain-containing protein [Brucella]	Brucella
group_1546	WP_004683681	MULTISPECIES: HAD family hydrolase [Brucella]	Brucella
group_1547	WP_002966781	MULTISPECIES: uracil-DNA glycosylase family protein [Brucella]	Brucella
group_1549	WP_004685590	deoxyguanosinetriphosphate triphosphohydrolase [Brucella melitensis]	Brucella melitensis
group_155	WP_002963908	MULTISPECIES: sodium-translocating pyrophosphatase [Brucella]	Brucella
group_1550	WP_004685591	arginine--tRNA ligase [Brucella melitensis]	Brucella melitensis
group_1552	WP_004685594	protein-L-isoaspartate(D-aspartate) O-methyltransferase [Brucella melitensis]	Brucella melitensis
group_1554	WP_004685597	Mth938-like domain-containing protein [Brucella melitensis]	Brucella melitensis
group_1555	WP_002964026	MULTISPECIES: DUF1127 domain-containing protein [Brucella]	Brucella
group_1557	WP_160542722	glycosyltransferase [Brucella melitensis]	Brucella melitensis
group_1557	WP_004690194	MULTISPECIES: glycosyltransferase [Brucella]	Brucella
group_1557	WP_006162033	MULTISPECIES: glycosyltransferase [Brucella]	Brucella
group_1557	WP_154142537	MULTISPECIES: glycosyltransferase [unclassified Brucella]	unclassified Brucella
group_1558	WP_019443612	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_156	WP_005968973	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1560	WP_002975449	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1561	WP_002966142	MULTISPECIES: homoserine O-succinyltransferase [Brucella]	Brucella
group_1562	WP_004684996	GH25 family lysozyme [Brucella melitensis]	Brucella melitensis
group_1563	WP_002966165	MULTISPECIES: CerR family C-terminal domain-containing protein [Brucella]	Brucella
group_1564	WP_002966168	MULTISPECIES: GntR family transcriptional regulator [Brucella]	Brucella
group_1565	WP_002967313	MULTISPECIES: YeeE/YedE family protein [Brucella]	Brucella
group_157	WP_005968944	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1570	WP_004685011	DUF4038 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_1571	WP_004681770	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_1573	WP_025270785	shikimate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_1576	WP_002966241	MULTISPECIES: phosphomannomutase [Brucella]	Brucella
group_158	WP_006192132	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_1582	WP_002966284	MULTISPECIES: cyclic nucleotide-binding domain-containing protein [Brucella]	Brucella
group_1583	WP_006121608	DUF2478 domain-containing protein [Brucella abortus]	Brucella abortus
group_1584	WP_002966294	MULTISPECIES: SCP2 domain-containing protein [Brucella]	Brucella
group_1585	WP_004685065	Crp/Fnr family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_1586	WP_004681562	MULTISPECIES: MbcA/ParS/Xre antitoxin family protein [Brucella]	Brucella
group_1587	WP_002966318	MULTISPECIES: SDR family oxidoreductase [Brucella]	Brucella
group_1588	WP_004681552	MULTISPECIES: substrate-binding domain-containing protein [Brucella]	Brucella
group_1589	WP_004685073	formylglycine-generating enzyme family protein [Brucella melitensis]	Brucella melitensis
group_1590	WP_004681537	MULTISPECIES: DUF2249 domain-containing protein [Brucella]	Brucella
group_1591	WP_005973089	MULTISPECIES: patatin family protein [Brucella]	Brucella
group_1593	WP_004685652	class I SAM-dependent methyltransferase [Brucella melitensis]	Brucella melitensis
group_1594	WP_002964178	MULTISPECIES: acetyl-CoA hydrolase/transferase family protein [Brucella]	Brucella
group_1596	WP_002964173	MULTISPECIES: alanyl-tRNA editing protein [Brucella]	Brucella
group_1597	WP_004683781	MULTISPECIES: universal stress protein [Brucella]	Brucella
group_1598	WP_006174198	MULTISPECIES: YcjF family protein [Brucella]	Brucella
group_16	WP_005973133	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_160	WP_158332664	FAD-dependent oxidoreductase [Brucella melitensis]	Brucella melitensis
group_1600	WP_002964139	MULTISPECIES: MlaD family protein [Brucella]	Brucella
group_1601	WP_004685638	NADP-dependent malic enzyme [Brucella melitensis]	Brucella melitensis
group_1602	WP_004685636	NAD+ synthase [Brucella melitensis]	Brucella melitensis
group_1605	WP_004685634	MULTISPECIES: HAD-IA family hydrolase [Brucella]	Brucella
group_1607	WP_002964110	MULTISPECIES: dTMP kinase [Brucella]	Brucella
group_1608	WP_004686811	MULTISPECIES: septal ring lytic transglycosylase RlpA family protein [Brucella]	Brucella
group_161	WP_002969339	MULTISPECIES: UbiH/UbiF family hydroxylase [Brucella]	Brucella
