Query	Match	PIdent	Length	Mismatches	Gapopen	QStart	QEnd	SStart	SSend	Evalue	Bitscore	Taxa
group_1462	WP_002970629	100	589	0	0	1	1767	1	589	0	1003	234
group_1463	WP_002967274	100	408	0	0	1	1224	1	408	0	790	234
group_1463	WP_004681977	100	408	0	0	1	1224	1	408	0	790	234
group_1465	WP_154144841	100	303	0	0	52	960	5	307	0	532	234
group_1466	WP_002965969	100	253	0	0	1	759	1	253	2.38e-177	497	234
group_1467	WP_017403666	100	290	0	0	1	870	9	298	0	514	234
group_1468	WP_004684935	100	238	0	0	1	714	1	238	1.19e-169	476	234
group_147	WP_004685120	100	525	0	0	1	1575	1	525	0	978	29459
group_1470	WP_004684947	100	237	0	0	1	711	4	240	5.07e-151	429	29459
group_1472	WP_004684949	100	380	0	0	1	1140	1	380	0	617	29459
group_1473	WP_025198054	99.588	243	1	0	1	729	1	243	2.53e-143	410	29461
group_1475	WP_006263506	99.689	322	1	0	1	966	1	322	0	600	29459
group_1476	WP_005975422	100	237	0	0	1	711	1	237	2.4e-173	485	29459
group_1478	WP_004684969	100	104	0	0	1	312	1	104	3.43e-72	219	29459
group_1479	WP_004682792	100	280	0	0	1	840	1	280	0	527	234
group_1482	WP_004682819	100	517	0	0	1	1551	1	517	0	902	234
group_1484	WP_004685420	100	249	0	0	1	747	1	249	1.95e-167	471	234
group_1485	WP_004682849	100	195	0	0	43	627	15	209	1.01e-139	398	234
group_1486	WP_004682863	100	280	0	0	1	840	1	280	6.14e-176	496	234
group_149	WP_004685359	100	694	0	0	109	2190	70	763	0	1405	29459
group_1491	WP_004686612	100	336	0	0	1	1008	3	338	0	630	234
group_1492	WP_059242877	98.75	160	2	0	1	480	1	160	8.84e-103	301	2632610
group_1493	WP_002970959	100	233	0	0	1	699	1	233	1.63e-161	455	234
group_1494	WP_004682901	100	235	0	0	1	705	1	235	9.72e-147	418	234
group_1495	WP_004682909	100	293	0	0	1	879	1	293	0	586	234
group_1496	WP_008935332	100	21	0	0	3	65	24	44	1.15e-09	50.1	2632610
group_1497	WP_004682933	100	455	0	0	1	1365	3	457	0	837	234
group_1498	WP_004685438	100	272	0	0	1	816	1	272	0	563	29459
group_150	WP_002970364	100	312	0	0	1	936	1	312	0	623	234
group_150	WP_002965017	100	312	0	0	1	936	7	318	0	623	234
group_1501	WP_046722152	100	165	0	0	1	495	1	165	1.22e-118	341	29459
group_1505	WP_002969473	99.767	429	1	0	1	1287	1	429	0	888	234
group_1506	WP_004683012	100	208	0	0	1	624	1	208	2.86e-113	331	234
group_1507	WP_004685448	100	148	0	0	1	444	1	148	3.45e-98	290	234
group_1508	WP_002963567	100	188	0	0	1	564	1	188	5.29e-113	329	234
group_151	WP_004685515	100	703	0	0	1	2109	1	703	0	1379	29459
group_1510	WP_187959818	99.7	333	1	0	1	999	1	333	0	545	2769351
group_1514	WP_002969808	100	255	0	0	1	765	1	255	0	521	234
group_1515	WP_002963604	100	192	0	0	1	576	1	192	2.04e-87	265	234
group_1516	WP_002963606	100	501	0	0	1	1503	1	501	0	993	234
group_152	WP_023080495	100	206	0	0	1	618	213	418	3.56e-147	425	235
group_1522	WP_004683163	100	377	0	0	1	1131	1	377	0	783	234
group_1524	WP_002971551	100	217	0	0	1	651	1	217	1.17e-150	426	234
group_1525	WP_004683184	100	262	0	0	1	786	1	262	1.85e-163	462	234
group_1526	WP_005969743	100	301	0	0	1	903	1	301	0	609	234
group_1527	WP_202087998	100	169	0	0	1	507	14	182	2.21e-120	347	234
group_1529	WP_002969053	99.265	272	2	0	1	816	1	272	0	548	235
group_1530	WP_004685488	100	367	0	0	1	1101	1	367	0	768	29459
group_1531	WP_032450966	98.319	119	2	0	1	357	194	312	6.79e-81	249	1160235
group_1532	WP_004683605	99.408	169	1	0	1	507	1	169	8.38e-93	276	234
group_1533	WP_004685566	100	131	0	0	1	393	1	131	1.9e-89	265	29459
group_1535	WP_004685570	100	694	0	0	1	2082	1	694	0	1368	29459
group_1538	WP_004685573	100	437	0	0	1	1311	1	437	0	802	234
group_1539	WP_002963957	100	227	0	0	1	681	1	227	1.06e-161	455	234
group_154	WP_004685539	100	708	0	0	1	2124	1	708	0	1471	29459
group_1542	WP_046722139	100	275	0	0	1	825	1	275	0	512	29459
group_1543	WP_157789946	96.491	57	2	0	1	171	3	59	2.02e-31	112	36855
group_1544	WP_004685579	100	433	0	0	1	1299	1	433	0	845	234
group_1545	WP_004683678	100	243	0	0	1	729	1	243	6.46e-165	464	234
group_1546	WP_004683681	99.559	227	1	0	1	681	1	227	5.82e-148	421	234
group_1547	WP_002966781	100	213	0	0	64	702	1	213	2.91e-146	416	234
group_1549	WP_004685590	100	402	0	0	1	1206	1	402	0	774	29459
group_155	WP_002963908	100	718	0	0	1	2154	1	718	0	1266	234
group_1550	WP_004685591	100	585	0	0	1	1755	1	585	0	1161	29459
group_1552	WP_004685594	100	222	0	0	1	666	1	222	2.4e-162	456	29459
group_1554	WP_004685597	100	129	0	0	1	387	1	129	1.59e-87	259	29459
group_1555	WP_002964026	100	48	0	0	1	144	1	48	3.12e-26	99	234
group_1557	WP_160542722	99.755	408	1	0	1	1224	207	614	0	758	29459
group_1557	WP_004690194	99.755	408	1	0	1	1224	207	614	0	758	234
group_1557	WP_006162033	99.755	408	1	0	1	1224	207	614	0	758	234
group_1557	WP_154142537	99.755	408	1	0	1	1224	207	614	0	758	2632610
group_1558	WP_019443612	100	240	0	0	1	720	180	419	1.24e-175	499	235
group_156	WP_005968973	100	100	0	0	1	300	1	100	6.47e-67	205	234
group_1560	WP_002975449	99.398	166	1	0	1	498	1	166	1.14e-114	331	234
group_1561	WP_002966142	100	306	0	0	1	918	1	306	0	639	234
group_1562	WP_004684996	100	295	0	0	1	885	1	295	0	610	29459
group_1563	WP_002966165	100	239	0	0	1	717	1	239	5.55e-163	459	234
group_1564	WP_002966168	100	206	0	0	1	618	30	235	5.38e-144	410	234
group_1565	WP_002967313	100	136	0	0	1	408	1	136	2.4e-75	229	234
group_157	WP_005968944	99.573	234	1	0	1	702	1	234	1.19e-144	413	234
group_1570	WP_004685011	100	444	0	0	1	1332	1	444	0	866	29459
group_1571	WP_004681770	99.762	420	1	0	1	1260	1	420	0	846	234
group_1573	WP_025270785	99.632	272	1	0	1	816	1	272	3.84e-173	488	29459
group_1576	WP_002966241	100	477	0	0	1	1431	1	477	0	962	234
group_158	WP_006192132	99.638	276	1	0	1	828	1	276	5.78e-151	432	234
group_1582	WP_002966284	100	236	0	0	1	708	1	236	1.7e-171	481	234
group_1583	WP_006121608	99.438	178	1	0	1	534	1	178	1.83e-98	291	235
group_1584	WP_002966294	100	174	0	0	1	522	1	174	2.94e-121	348	234
group_1585	WP_004685065	100	232	0	0	1	696	1	232	9.97e-167	468	29459
group_1586	WP_004681562	100	175	0	0	1	525	1	175	5e-124	355	234
group_1587	WP_002966318	100	242	0	0	1	726	1	242	5.34e-176	493	234
group_1588	WP_004681552	100	351	0	0	1	1053	1	351	0	691	234
group_1589	WP_004685073	100	297	0	0	1	891	10	306	0	591	29459
group_1590	WP_004681537	100	175	0	0	1	525	1	175	7.54e-122	350	234
group_1591	WP_005973089	99.683	315	1	0	1	945	1	315	0	615	234
group_1593	WP_004685652	100	276	0	0	1	828	1	276	0	562	29459
group_1594	WP_002964178	100	496	0	0	1	1488	1	496	0	981	234
group_1596	WP_002964173	100	247	0	0	1	741	1	247	6.22e-171	480	234
group_1597	WP_004683781	100	281	0	0	1	843	1	281	0	536	234
group_1598	WP_006174198	98.88	357	4	0	1	1071	1	357	0	592	234
group_16	WP_005973133	100	1582	0	0	1	4746	1	1582	0	2815	29459
group_160	WP_158332664	100	278	0	0	7	840	1	278	0	523	29459
group_1600	WP_002964139	100	331	0	0	1	993	1	331	0	640	234
group_1601	WP_004685638	100	774	0	0	1	2322	1	774	0	1526	29459
group_1602	WP_004685636	100	550	0	0	1	1650	10	559	0	1099	29459
group_1605	WP_004685634	100	216	0	0	1	648	1	216	6.33e-145	412	234
group_1607	WP_002964110	99.533	214	1	0	1	642	1	214	3.33e-141	402	234
group_1608	WP_004686811	100	421	0	0	1	1263	1	421	0	803	234
group_161	WP_002969339	100	414	0	0	1	1242	1	414	0	800	234
group_1610	WP_002964278	100	300	0	0	1	900	1	300	0	562	234
group_1611	WP_004685676	100	542	0	0	1	1626	1	542	0	1087	234
group_1614	WP_004685673	100	447	0	0	1	1341	1	447	0	771	29459
group_1616	WP_002964252	100	152	0	0	1	456	1	152	1.84e-108	314	234
group_1619	WP_127840845	100	209	0	0	1	627	1	209	3.72e-131	377	29459
group_162	WP_004684971	100	523	0	0	1	1569	1	523	0	1036	29459
group_1620	WP_002964218	99.468	188	1	0	1	564	1	188	9.93e-135	384	234
group_1621	WP_004685660	100	394	0	0	1	1182	1	394	0	814	29459
group_1622	WP_004683816	100	381	0	0	1	1143	1	381	0	783	234
group_1623	WP_004684116	100	308	0	0	64	987	22	329	0	632	234
group_1623	WP_002964727	100	308	0	0	64	987	22	329	0	632	235
group_1624	WP_006174591	99.51	204	1	0	1	612	1	204	6.73e-95	285	234
group_1625	WP_004685808	100	264	0	0	1	792	1	264	0	546	29459
group_1626	WP_004685807	100	78	0	0	1	234	1	78	3.33e-50	161	234
group_1627	WP_004688642	100	422	0	0	1	1266	49	470	0	824	234
group_1628	WP_004685806	100	367	0	0	1	1101	1	367	0	684	29459
group_1629	WP_002964709	100	381	0	0	1	1143	1	381	0	787	234
group_163	WP_008935293	98.956	383	4	0	1	1149	1	383	0	699	2632610
group_1630	WP_002967853	100	260	0	0	1	780	1	260	0	539	234
group_1631	WP_002967852	100	318	0	0	1	954	1	318	0	652	234
group_1633	WP_004684091	100	322	0	0	1	966	1	322	0	630	234
group_1634	WP_004685800	100	136	0	0	1	408	1	136	6.1e-94	276	234
group_1635	WP_002964674	100	153	0	0	1	459	1	153	6.71e-108	313	234
group_1636	WP_004685798	100	327	0	0	1	981	1	327	0	684	29459
group_1637	WP_002964659	100	221	0	0	1	663	1	221	1.05e-157	444	234
group_1638	WP_002964645	100	181	0	0	1	543	1	181	7.37e-126	361	234
group_1639	WP_002964636	100	383	0	0	1	1149	1	383	0	738	234
group_164	WP_006072164	99.578	474	2	0	109	1530	49	522	0	714	29461
group_164	WP_025200719	99.578	474	2	0	109	1530	49	522	0	714	235
group_1640	WP_002964625	99.441	179	1	0	1	537	1	179	3.26e-129	369	234
group_1641	WP_002964611	100	351	0	0	1	1053	1	351	0	717	234
group_1643	WP_002964604	99.668	301	1	0	1	903	1	301	0	619	234
group_1644	WP_005972906	99.573	234	1	0	1	702	1	234	5.91e-165	464	29459
group_1645	WP_004684041	100	190	0	0	1	570	1	190	9.66e-138	392	234
group_1646	WP_002966900	100	353	0	0	1	1059	1	353	0	708	234
group_1647	WP_002971397	100	66	0	0	1	198	1	66	1.84e-39	135	234
group_1648	WP_006277363	99.552	446	2	0	1	1338	1	446	0	860	29461
group_1649	WP_004684031	100	341	0	0	1	1023	1	341	0	624	234
group_165	WP_006136444	100	88	0	0	1	264	1	88	1.38e-52	177	29459
group_1650	WP_032450842	99.301	429	3	0	1	1287	28	456	0	726	236
group_1652	WP_004684019	100	308	0	0	1	924	1	308	0	552	234
group_1654	WP_101433133	99.649	285	1	0	1	855	1	285	4.54e-158	451	29459
group_1655	WP_006642938	98.817	169	2	0	1	507	1	169	3.41e-96	285	234
group_1656	WP_004684005	100	423	0	0	1	1269	1	423	0	666	234
group_1659	WP_002964497	100	373	0	0	1	1119	1	373	0	736	234
group_166	WP_004685486	100	622	0	0	1	1866	1	622	0	1133	29459
group_1660	WP_004685741	100	369	0	0	1	1107	1	369	0	741	29459
group_1662	WP_004685727	100	269	0	0	1	807	1	269	0	546	29459
group_1663	WP_004683973	100	522	0	0	1	1566	1	522	0	942	234
group_1664	WP_002967757	100	142	0	0	1	426	1	142	6.05e-93	275	234
group_1666	WP_004683956	100	148	0	0	1	444	1	148	1.77e-91	271	234
group_1667	WP_005968169	99.471	189	1	0	1	567	1	189	1.35e-135	386	234
group_1671	WP_002964398	100	94	0	0	1	282	1	94	1.48e-62	194	234
group_1672	WP_004685704	100	159	0	0	1	477	1	159	1.79e-101	297	29459
group_1674	WP_076771546	99.502	201	1	0	1	603	1	201	1.76e-127	367	2632610
group_1675	WP_002964379	100	242	0	0	1	726	1	242	3.71e-138	397	234
group_168	WP_002972062	99.754	407	1	0	1	1221	1	407	0	763	234
group_1685	WP_004685691	100	682	0	0	1	2046	1	682	0	1132	29459
group_1686	WP_002966853	100	667	0	0	1	2001	1	667	0	1366	234
group_1687	WP_004683903	99.219	128	1	0	1	384	1	128	3.88e-84	251	234
group_1688	WP_006012722	99.497	199	1	0	70	666	108	306	3.4e-131	381	236
group_1689	WP_019444193	100	79	0	0	237	1	1	79	1.73e-39	137	235
group_169	WP_002967303	100	525	0	0	1	1575	1	525	0	1041	234
group_1690	WP_002964304	99.621	264	1	0	1	792	1	264	0	535	234
group_1691	WP_004684801	100	249	0	0	1	747	1	249	0	508	29459
group_1692	WP_004690382	100	131	0	0	1	393	118	248	1.96e-89	269	234
group_1693	WP_002965679	100	223	0	0	1	669	1	223	6.66e-163	458	234
group_1694	WP_005974977	100	99	0	0	1	297	1	99	5.61e-68	208	29459
group_1695	WP_002965688	100	278	0	0	1	834	1	278	0	521	234
group_1696	WP_002968574	100	146	0	0	1	438	1	146	7.05e-95	280	234
group_1697	WP_004682341	100	330	0	0	1	990	1	330	0	641	234
group_1698	WP_002965709	100	210	0	0	1	630	1	210	5.24e-148	419	234
group_1699	WP_002965713	100	293	0	0	1	879	1	293	0	598	234
group_17	WP_115636391	99.579	949	4	0	1	2847	1	949	0	1677	29459
group_170	WP_004684984	100	356	0	0	1	1068	1	356	0	745	234
group_1701	WP_004684826	100	182	0	0	1	546	1	182	2.34e-129	370	29459
group_1702	WP_004682315	100	284	0	0	1	852	1	284	0	590	234
group_1703	WP_002970554	100	390	0	0	1	1170	1	390	0	748	234
group_1705	WP_004684830	100	310	0	0	1	930	1	310	0	572	234
group_1706	WP_025198814	100	358	0	0	1	1074	1	358	0	695	29459
group_1707	WP_002965759	100	344	0	0	1	1032	1	344	0	706	234
group_1709	WP_002965767	100	117	0	0	1	351	1	117	4.77e-78	235	234
group_1710	WP_004684840	100	195	0	0	1	585	1	195	7.4e-132	377	29459
group_1711	WP_002965780	100	310	0	0	1	930	1	310	0	643	234
group_1712	WP_004684843	100	502	0	0	1	1506	1	502	0	985	29459
group_1713	WP_008935203	99.515	206	1	0	1	618	1	206	1.98e-137	392	2632610
group_1714	WP_006160497	99.474	190	1	0	1	570	1	190	3.63e-113	329	234
group_1715	WP_004685369	100	297	0	0	1	891	1	297	0	605	234
group_1716	WP_014489967	100	149	0	0	1	447	16	164	1.89e-105	307	234
group_1718	WP_046722108	100	165	0	0	1	495	1	165	1.38e-108	316	29459
group_172	WP_002967344	100	348	0	0	1	1044	1	348	0	701	234
group_1720	WP_005973968	100	391	0	0	1	1173	1	391	0	808	29459
group_1720	WP_004684688	100	391	0	0	1	1173	1	391	0	808	234
group_1721	WP_002965427	100	126	0	0	1	378	1	126	1.79e-83	249	234
group_1722	WP_004684691	100	192	0	0	1	576	1	192	6.82e-136	387	234
group_1723	WP_154141416	98.45	129	2	0	1	387	1	129	5.43e-34	124	2632610
group_1724	WP_004685385	100	322	0	0	1	966	1	322	0	582	29459
group_1725	WP_005973954	99.515	206	1	0	1	618	1	206	1.6e-142	405	29459
group_1729	WP_006106072	99.504	403	2	0	1	1209	1	403	0	518	235
group_1729	WP_006170371	99.504	403	2	0	1	1209	1	403	0	518	234
group_1730	WP_006641031	100	63	0	0	1	189	93	155	5.97e-37	130	120576
group_1731	WP_002965479	100	184	0	0	1	552	1	184	5.74e-130	371	234
group_1732	WP_004685399	100	282	0	0	1	846	1	282	0	579	29459
group_1733	WP_004685403	100	372	0	0	1	1116	1	372	0	677	234
group_1734	WP_004685405	100	348	0	0	1	1044	51	398	0	652	29459
group_1735	WP_004685406	100	104	0	0	1	312	1	104	1.08e-70	215	29459
group_1736	WP_004684731	100	196	0	0	1	588	1	196	1.29e-134	384	234
group_1737	WP_002965518	100	182	0	0	1	546	1	182	8e-134	381	234
group_1738	WP_004684735	100	179	0	0	1	537	1	179	1.52e-118	342	234
group_1739	WP_005970087	100	137	0	0	1	411	1	137	1.68e-95	280	234
group_174	WP_210340046	100	268	0	0	1	804	3	270	0	553	29459
group_1740	WP_005971080	100	239	0	0	1	717	1	239	8.96e-174	487	234
group_1741	WP_004682156	99.704	338	1	0	1	1014	1	338	0	658	234
group_1742	WP_046722197	98.913	92	1	0	1	276	1	92	2.42e-61	191	29459
group_1743	WP_006192153	99.611	257	1	0	1	771	1	257	1.43e-176	495	234
group_1744	WP_004684860	100	119	0	0	1	357	1	119	3.23e-82	245	29459
group_1745	WP_004682177	100	151	0	0	1	453	1	151	1.69e-103	302	234
group_1746	WP_187960615	94.34	53	3	0	1	159	1	53	6.76e-28	103	2769351
group_1747	WP_004682189	100	322	0	0	1	966	1	322	0	599	234
group_1749	WP_004682530	100	277	0	0	1	831	1	277	2.19e-171	484	234
group_175	WP_002966824	100	418	0	0	1	1254	1	418	0	536	234
group_1750	WP_004682561	100	218	0	0	1	654	1	218	6.28e-120	349	234
group_1751	WP_127840854	100	454	0	0	1	1362	1	454	0	940	29459
group_1752	WP_002965582	100	243	0	0	1	729	1	243	1.9e-178	499	234
group_1755	WP_002966643	100	227	0	0	1	681	1	227	4.39e-142	405	234
group_1756	WP_004685188	100	385	0	0	1	1155	1	385	0	742	29459
group_1758	WP_002969591	100	396	0	0	1	1188	3	398	0	698	234
group_1759	WP_206461332	100	42	0	0	1	126	26	67	1.75e-20	84.7	29459
group_1760	WP_002966023	100	456	0	0	1	1368	1	456	0	889	234
group_1761	WP_005974580	100	259	0	0	1	777	1	259	0	531	29459
group_1762	WP_004684599	100	368	0	0	484	1587	1	368	0	704	234
group_1764	WP_006092667	93.056	72	0	1	1	216	1	67	5.11e-40	135	235
group_1765	WP_141686205	100	131	0	0	393	1	4	134	8.99e-91	271	29459
group_1766	WP_004691825	100	100	0	0	300	1	17	116	2.58e-64	211	29461
group_1768	WP_005968406	100	470	0	0	1	1410	1	470	0	959	234
group_1769	WP_004685400	100	259	0	0	1	777	6	264	0	530	29459
group_1770	WP_004685607	100	275	0	0	1	825	1	275	0	559	29459
group_1771	WP_154170392	96.364	55	2	0	165	1	13	67	9.84e-29	114	2632610
group_1772	WP_243463338	100	94	0	0	282	1	30	123	8.69e-60	190	29461
group_1773	WP_004685849	100	302	0	0	1	906	1	302	4.73e-176	498	234
group_1774	WP_180549110	100	261	0	0	825	43	165	425	1.28e-175	501	235
group_1775	WP_243463631	100	103	0	0	309	1	248	350	9.34e-66	211	29461
group_1777	WP_002971383	100	300	0	0	1	900	1	300	0	615	234
group_1778	WP_025200649	100	132	0	0	37	432	13	144	1.17e-88	267	235
group_1779	WP_069715067	99.552	223	1	0	1	669	1	223	1.35e-150	427	2632610
group_178	WP_005973085	100	177	0	0	1	531	1	177	6.32e-100	295	234
group_1780	WP_004685098	100	412	0	0	1	1236	1	412	0	822	29459
group_1781	WP_002966402	100	498	0	0	1	1494	1	498	0	953	234
group_1783	WP_004684011	100	196	0	0	1	588	1	196	4.34e-128	368	234
group_1784	WP_006641012	100	343	0	0	1	1029	15	357	0	608	235
group_1785	WP_002968376	100	255	0	0	1	765	1	255	2.69e-160	454	234
group_1786	WP_004685819	99.782	459	1	0	1	1377	1	459	0	836	29459
group_1787	WP_004685261	100	390	0	0	1	1170	1	390	0	691	234
group_1788	WP_004683498	100	79	0	0	237	1	9	87	1.9e-47	158	234
group_1790	WP_234430412	99.554	224	1	0	672	1	592	815	1.95e-147	446	29459
group_1793	WP_004685159	100	294	0	0	64	945	22	315	0	545	29459
group_1794	WP_005972144	100	97	0	0	1	291	1	97	2.68e-64	198	234
group_1795	WP_005974777	100	166	0	0	1	498	1	166	7.05e-100	294	29459
group_1796	WP_002966584	100	242	0	0	1	726	1	242	8.29e-176	492	234
group_1797	WP_019444047	99.468	188	1	0	1	564	1	188	4.97e-113	335	235
group_1798	WP_005974765	100	446	0	0	1	1338	1	446	0	880	234
group_180	WP_004683999	100	607	0	0	1	1821	1	607	0	1261	234
group_1802	WP_002965586	100	68	0	0	1	204	1	68	4.9e-40	135	234
group_1805	WP_002965604	100	125	0	0	1	375	1	125	1.91e-85	254	234
group_1807	WP_004682457	100	393	0	0	43	1221	15	407	0	663	234
group_1808	WP_206610528	100	184	0	0	1	552	1	184	2.19e-135	385	29459
group_1809	WP_127840849	100	114	0	0	1	342	1	114	7.16e-77	231	29459
group_181	WP_004685740	100	323	0	0	55	1023	19	341	0	665	234
group_1810	WP_152830269	100	252	0	0	1	756	10	261	2.45e-169	477	234
group_1811	WP_006175143	99.797	492	1	0	1	1476	1	492	0	951	234
group_1812	WP_004682426	99.685	317	1	0	1	951	1	317	2.19e-175	497	234
group_1814	WP_004682416	100	433	0	0	1	1299	1	433	0	875	234
group_1815	WP_004682415	100	135	0	0	1	405	1	135	4.69e-94	276	234
group_1816	WP_005972352	100	676	0	0	1	2028	1	676	0	1359	234
group_1817	WP_187961020	95.902	122	5	0	1	366	1	122	2.99e-79	238	2769351
group_1818	WP_032451000	100	453	0	0	1	1359	19	471	0	912	234
group_1818	WP_002963689	100	453	0	0	1	1359	22	474	0	912	234
group_1819	WP_004685498	100	343	0	0	1	1029	1	343	0	613	234
group_182	WP_173683613	100	140	0	0	1	420	1	140	1.69e-76	237	29459
group_1820	WP_002971540	98.837	172	2	0	1	516	1	172	9.4e-122	350	235
group_1821	WP_023035629	100	59	0	0	177	1	314	372	3.87e-32	125	235
group_1823	WP_002963709	100	330	0	0	1	990	1	330	0	679	234
group_1824	WP_004688112	93.296	179	10	1	1	537	1	177	4.13e-96	290	29460
group_1825	WP_002963717	100	111	0	0	1	333	1	111	2.68e-65	202	234
group_1826	WP_004683287	99.444	180	1	0	1	540	1	180	5.7e-129	369	234
group_1827	WP_002966336	100	270	0	0	1	810	1	270	0	548	234
group_1828	WP_002966350	100	325	0	0	1	975	1	325	0	626	234
group_1829	WP_002966353	100	109	0	0	67	393	23	131	4.07e-60	191	234
group_1830	WP_002966356	100	154	0	0	1	462	1	154	6.73e-106	308	234
group_1835	WP_004685088	100	247	0	0	1	741	12	258	4.61e-170	478	29459
group_1836	WP_004685090	99.628	269	1	0	1	807	1	269	0	543	234
group_1837	WP_005974657	100	282	0	0	1	846	1	282	0	542	234
group_1838	WP_023081062	99.248	133	1	0	1	399	1	133	7.89e-69	213	1341688
group_1839	WP_004681430	100	231	0	0	1	693	1	231	9.8e-154	436	234
group_184	WP_127840805	100	369	0	0	1	1107	1	369	0	597	29459
group_1840	WP_127840837	100	218	0	0	1	654	1	218	1.23e-161	454	29459
group_1841	WP_004681412	100	270	0	0	1	810	1	270	0	547	234
group_1842	WP_002966406	100	79	0	0	1	237	1	79	2.19e-49	159	234
group_1843	WP_004685108	100	192	0	0	1	576	1	192	1.08e-80	248	234
group_1844	WP_002966417	100	278	0	0	1	834	1	278	0	573	234
group_1845	WP_004681387	100	138	0	0	1	414	1	138	9.8e-96	281	234
group_1848	WP_002966434	100	261	0	0	1	783	1	261	0	543	234
group_1849	WP_002966440	100	145	0	0	1	435	1	145	3.79e-103	300	234
group_185	WP_005972984	99.728	367	1	0	1	1101	1	367	0	587	29459
group_1850	WP_138145449	97.015	201	6	0	1	603	1	201	1.31e-105	311	1149953
group_1852	WP_002972196	100	272	0	0	1	816	1	272	0	540	234
group_1853	WP_002966482	100	234	0	0	1	702	1	234	4.26e-171	479	234
group_1854	WP_141056780	98.507	67	1	0	1	201	3	69	2.55e-32	115	29459
group_1855	WP_004685129	100	205	0	0	1	615	1	205	4.72e-136	389	29459
group_1856	WP_004685132	100	201	0	0	1	603	26	226	6.2e-144	409	234
group_1857	WP_153528633	99.695	328	1	0	1	984	1	328	1.48e-169	483	2592625
group_1858	WP_141062193	100	155	0	0	1	465	1	155	1.74e-103	302	29459
group_1859	WP_004685817	100	141	0	0	1	423	1	141	1.45e-98	288	29459
group_186	WP_004685697	100	474	0	0	1	1422	1	474	0	942	234
group_1860	WP_006013555	90.26	154	14	1	1	459	1	154	6.07e-72	227	236
group_1862	WP_004684140	100	169	0	0	1	507	1	169	3.04e-122	350	234
group_1863	WP_004684143	100	318	0	0	1	954	1	318	0	575	234
group_1864	WP_002971137	99.346	459	3	0	1	1377	1	459	0	896	235
group_1865	WP_004685826	100	149	0	0	1	447	1	149	1.9e-106	309	234
group_1868	WP_002967899	99.595	247	1	0	1	741	1	247	6.63e-158	447	235
group_1869	WP_083262130	98.611	72	1	0	1	216	1	72	3.25e-33	118	2632610
group_187	WP_006258297	99.576	472	2	0	1	1416	1	472	0	887	29459
group_1870	WP_002964825	100	63	0	0	1	189	1	63	2.52e-35	123	234
group_1871	WP_002964827	100	60	0	0	1	180	1	60	1.07e-32	116	234
group_1873	WP_002970283	100	86	0	0	1	258	7	92	3.3e-43	144	234
group_1874	WP_002964839	100	94	0	0	1	282	1	94	3.68e-33	120	234
group_1875	WP_002966958	100	218	0	0	1	654	1	218	3.25e-158	446	234
group_1878	WP_127840835	100	311	0	0	1	933	1	311	0	565	29459
group_1879	WP_002964850	100	112	0	0	1	336	1	112	1.68e-75	228	234
group_1880	WP_002964852	100	133	0	0	1	399	1	133	9.19e-90	266	234
